,OLDID,VILLAGE,AREA,Type,LatGRS,LongGRS,Y_LO,X_LO,ORTHOH,lzon,SURVREC
4452,BPT404,,2226,TRIG,-22.498933944444445,26.769224527777777,23715.53100000001,2488773.902,1036.3,27.0,
4453,BPT405,,2226,TRIG,-22.026896916666665,26.71912372222222,28968.18,2436512.281,1220.4,27.0,
4454,BPT406,,2226,TRIG,-22.016772166666662,26.623549472222223,38837.542,2435410.943,1181.7,27.0,
4455,BPT407,,2126,TRIG,-21.99079075,26.837071666666667,16794.161,2432495.172,1168.3,27.0,
4456,BPT408,,2226,TRIG,-22.030255472222223,26.880319583333332,12324.632,2436861.0530000003,1219.2,27.0,
4457,BPT409,,2126,TRIG,-21.98902916666667,26.659966194444443,35084.222,2432330.062,1169.52,27.0,
4458,BPT410,,2126,TRIG,-21.997756666666668,26.52897861111111,48609.372,2433333.961,1166.16,27.0,
4459,BPT411,,2128,TRIG,-21.87250263888889,28.49739211111111,51924.14,2419471.832,870.5,29.0,
4460,BPT412,,2128,TRIG,-21.930653,28.58674688888889,42671.002,2425883.734,704.4,29.0,
4461,BPT413,,2228,TRIG,-22.064916916666668,28.284450000000003,73833.78,2440866.692,783.9,29.0,
4462,BPT414,,2228,TRIG,-22.43169677777778,28.18289491666667,84097.121,2481536.923,810.2,29.0,
4463,BPT415,,2227,TRIG,-22.747472166666668,27.832071555555554,-85496.28,2516516.791,,27.0,
4464,BPT416,,2227,TRIG,-22.47099722222222,27.2440435,-25116.669,2504137.39,,27.0,
4465,BPT417,,2226,TRIG,-22.038775194444447,26.465599194444444,55138.38200000001,2437897.624,1184.1,27.0,
4466,BPT418,,2226,TRIG,-22.39994055555556,26.49180927777778,52298.13200000001,2477882.154,1218.0,27.0,
4467,BPT419,,2126,TRIG,-21.989468194444445,26.98121533333333,1908.53,2432340.274,1054.3,27.0,
4468,BPT420,,2227,TRIG,-22.486023305555555,27.74337130555556,-76529.071,2487515.15,858.0,27.0,
4469,BPT421,,2227,TRIG,-22.331743083333333,27.396260416666667,-40853.02,2470294.931,898.2,27.0,
4470,BPT422,,2227,TRIG,-22.48588180555556,27.20383758333333,-21006.76,2487322.932,912.6,27.0,
4471,BPT423,,2226,TRIG,-22.56250430555556,26.907507166666665,9482.31,2495797.052,965.6,27.0,
4472,BPT424,,2226,TRIG,-22.6391955,26.871479333333333,13180.39,2504293.384,988.2,27.0,
4473,BPT425,,2226,TRIG,-22.647045555555557,26.7751915,23076.552000000003,2505173.6040000003,1013.2,27.0,
4474,BPT426,,2227,TRIG,-22.888598916666663,27.01511913888889,-1582.059,2531905.911,1063.8,27.0,
4475,BPT427,,2326,TRIG,-23.027296277777776,26.902760527777776,9936.762,2547269.042,1053.4,27.0,
4476,BPT428,,2226,TRIG,-22.879992472222224,26.485331111111112,52781.02,2531045.953,1283.6,27.0,
4477,BPT429,,2226,TRIG,-22.77155161111111,26.53699144444445,47517.64,2519019.252,1309.1,27.0,
4478,BPT430,,2226,TRIG,-22.963100861111112,26.682644083333333,32514.03100000001,2540192.342,1141.8,27.0,
4479,BPT431,,2326,TRIG,-23.020144305555554,26.51214127777778,49978.261,2546557.714,1238.4,27.0,
4480,BPT432,,2126,TRIG,-21.91248555555556,26.985565666666663,1460.33,2423815.902,1032.1,27.0,
4481,BPT433,,2126,TRIG,-21.840541972222223,26.962803916666665,3814.211,2415850.203,1026.0,27.0,
4482,BPT434,,2126,TRIG,-21.722740138888888,26.986388611111117,1378.41,2402806.943,1008.9,27.0,
4483,BPT435,,2127,TRIG,-21.83029088888889,27.18582294444445,-19241.649,2414726.8430000003,999.1,27.0,
4484,BPT438,,2126,TRIG,-21.65096225,26.97161247222222,2908.67,2394859.544,978.4,27.0,
4485,BPT439,,2126,TRIG,-21.549274972222225,26.93136402777778,7079.911,2383601.653,1016.2,27.0,
4486,BPT440,,2127,TRIG,-21.445213916666667,27.160955833333333,-16714.008,2372086.5840000003,1022.6,27.0,
4487,BPT441,,2127,TRIG,-21.42845519444445,27.02729361111111,-2859.138,2370222.8030000003,1038.8,27.0,
4488,BPT442,,2127,TRIG,-21.332958388888887,27.307956361111117,-31976.658,2359679.792,1008.6,27.0,
4489,BPT443,,2127,TRIG,-21.25963488888889,27.193767333333334,-20140.359,2351542.892,1056.4,27.0,
4490,BPT444,,2127,TRIG,-21.28227825,27.05705358333333,-5950.108,2354038.792,1093.9,27.0,
4491,BPT445,,2126,TRIG,-21.252868972222224,26.990361805555555,970.111,2350782.344,1127.5,27.0,
4492,BPT446,,2126,TRIG,-21.09558819444444,26.98012525,2035.652,2333368.743,1155.5,27.0,
4493,BPT447,,2026,TRIG,-20.979984194444445,26.982074805555555,1834.933,2320569.794,1120.8,27.0,
4494,BPT448,,2026,TRIG,-20.875916472222222,26.992492055555555,752.6,2309047.8230000003,1112.2,27.0,
4495,BPT449,,2026,TRIG,-20.772818583333333,26.973797583333333,2700.121,2297633.5130000003,1119.5,27.0,
4496,BPT450,,2027,TRIG,-20.831917666666666,27.053331111111117,-5580.151999999999,2304176.16,1159.5,27.0,
4497,BPT451,,2425,TRIG,-24.7492725,25.835397277777776,-84542.71,2738244.492,1109.3,25.0,
4498,BPT452,,2425,TRIG,-24.80102494444445,25.837633027777777,-84733.59800000001,2743979.315,1108.4,25.0,
4499,BPT453,,2425,TRIG,-24.82082513888889,25.39885458333333,-40359.397,2745972.172,1168.9,25.0,
4500,BPT454,,2425,TRIG,-24.76207972222222,25.444479916666666,-44993.241,2739478.88,1168.9,25.0,
4501,BPT455,,2425,TRIG,-24.763964166666668,25.48337983333333,-48927.241,2739700.66,1287.8,25.0,
4502,BPT456,,2425,TRIG,-24.747712694444445,25.397238166666668,-40219.747,2737872.3910000003,1164.0,25.0,
4503,BPT457,,2425,TRIG,-24.769477638888887,25.383549416666668,-38828.27,2740279.361,1163.1,25.0,
4504,BPT458,,2425,TRIG,-24.73910438888889,25.29142016666667,-29517.599,2736891.882,1233.2,25.0,
4505,BPT459,,2425,TRIG,-24.80899033333333,25.477751805555556,-48340.299000000006,2744686.7010000004,1109.8,25.0,
4506,BPT460,,2425,TRIG,-24.865128444444444,25.57502033333333,-58148.97900000001,2750942.912,1350.0,25.0,
4507,BPT461,,2425,TRIG,-24.66964188888889,25.358806166666668,-36354.75700000001,2729213.732,1175.9,25.0,
4508,BPT462,,2425,TRIG,-24.818424722222225,25.44042888888889,-44563.529,2745718.6810000003,1153.4,25.0,
4509,BPT463,,2425,TRIG,-24.866407972222223,25.43160758333333,-43654.858,2751031.061,1309.1,25.0,
4510,BPT464,,2425,TRIG,-24.65555183333333,25.43755669444445,-44330.867,2727676.122,1147.0,25.0,
4511,BPT465,,2425,TRIG,-24.650251555555556,25.50795247222222,-51459.117,2727113.342,1134.2,25.0,
4512,BPT466,,2026,TRIG,-20.956835666666667,26.634202138888888,38013.68,2318049.234,1018.5,27.0,
4513,BPT467,,2126,TRIG,-21.039993111111112,26.68091163888889,33137.17,2327245.184,1042.2,27.0,
4514,BPT468,,2126,TRIG,-21.03620788888889,26.751618666666666,25788.23,2326812.904,1049.52,27.0,
4515,BPT469,,2126,TRIG,-21.033818361111116,26.78225813888889,22603.711,2326543.654,1051.41,27.0,
4516,BPT470,,2126,TRIG,-21.05059613888889,26.765160527777777,24378.252,2328403.733,1062.0,27.0,
4517,BPT471,,2126,TRIG,-21.069738,26.804823666666667,20253.24,2330517.654,1085.15,27.0,
4518,BPT472,,2126,TRIG,-21.079260972222222,26.931136916666667,7125.9630000000025,2331561.652,1131.8,27.0,
4519,BPT473,,2426,TRIG,-24.646727833333333,26.15131577777777,85887.38,2726892.153,1339.5,27.0,
4520,BPT474,GABORONE WEST,2425,TRIG,-24.556895472222223,25.878976027777775,-89087.74900000003,2716960.973,1111.8,25.0,
4521,BPT475,GABORONE WEST,2425,TRIG,-24.64335697222222,25.80396347222222,-81431.758,2726492.383,1186.7,25.0,
4522,BPT476,,2426,TRIG,-24.43334930555556,26.127649194444444,88434.791,2703270.753,943.2,27.0,
4523,BPT477,,2426,TRIG,-24.389206722222223,26.121894027777778,89047.77,2698384.413,1036.3,27.0,
4524,BPT478,,2426,TRIG,-24.40167111111111,26.121992444444444,89030.72099999998,2699765.353,1014.7,27.0,
4525,BPT479,,2426,TRIG,-24.403192333333333,26.160711527777774,85101.84199999999,2699909.563,951.0,27.0,
4526,BPT480,,2426,TRIG,-24.388597416666663,26.138335166666668,87380.231,2698306.452,1002.2,27.0,
4527,BPT481,,2426,TRIG,-24.362179833333336,26.14421913888889,86801.36,2695376.453,989.8,27.0,
4528,BPT482,,2426,TRIG,-24.37862688888889,26.16283136111111,84903.27900000001,2697187.002,951.43,27.0,
4529,BPT483,,2125,TRIG,-21.336198666666665,25.48140622222222,-49976.221,2360083.571,978.7,25.0,
4530,BPT484,,2125,TRIG,-21.188088805555555,25.375170194444443,-38995.808,2343653.512,973.8,25.0,
4531,BPT485,,2125,TRIG,-21.209238916666667,25.251590222222223,-26158.21,2345970.742,953.4,25.0,
4532,BPT486,,2125,TRIG,-21.142543888888888,25.547700611111114,-56927.578,2338663.964,,25.0,
4533,BPT487,,2125,TRIG,-21.429554111111116,25.578127638888887,-59971.93700000001,2370454.502,1006.8,25.0,
4534,BPT488,,2125,TRIG,-21.482730083333333,25.583119083333333,-60467.52099999999,2376344.461,1020.2,25.0,
4535,BPT489,,2125,TRIG,-21.329323944444443,25.362242666666667,-37617.499,2359288.243,983.3,25.0,
4536,BPT490,,2127,TRIG,-21.95673933333333,27.75662930555556,-78185.82,2428909.362,883.6,27.0,
4537,BPT491,,2127,TRIG,-21.925860694444445,27.809006416666666,-83615.02900000001,2425516.932,859.8,27.0,
4538,BPT492,,2127,TRIG,-21.94713958333333,27.811223861111117,-83831.708,2427874.401,864.7,27.0,
4539,BPT493,,2127,TRIG,-21.980541166666665,27.801088222222223,-82765.24900000001,2431567.753,884.2,27.0,
4540,BPT494,,2127,TRIG,-22.000046472222223,27.81494488888889,-84184.299,2433735.922,952.5,27.0,
4541,BPT495,,2127,TRIG,-21.98215069444444,27.82587011111111,-85323.219,2431760.233,924.5,27.0,
4542,BPT496,,2127,TRIG,-21.94372236111111,27.851322722222225,-87976.30900000002,2427518.462,851.6,27.0,
4543,BPT497,,2127,TRIG,-21.973031027777772,27.837608166666666,-86541.067,2430756.923,883.0,27.0,
4544,BPT498,,2127,TRIG,-21.986982277777777,27.83858636111111,-86634.339,2432301.752,916.8,27.0,
4545,BPT499,,2127,TRIG,-21.993261500000003,27.851228666666668,-87935.469,2433004.952,898.9,27.0,
4546,BPT500,,2227,TRIG,-22.019928277777776,27.85440666666667,-88247.787,2435959.214,913.2,27.0,
4547,BPT501,,2027,TRIG,-20.677067583333333,27.02476344444444,-2609.18,2287031.559,1110.7,27.0,
4548,BPT502,,2127,TRIG,-21.19098486111111,27.089068194444444,-9278.529,2343933.031,1092.4,27.0,
4549,BPT503,,2127,TRIG,-21.07212061111111,27.165662138888887,-17244.909,2330778.91,1081.4,27.0,
4550,BPT504,,2027,TRIG,-20.926320805555555,27.141746666666663,-14773.47,2314634.109,1113.1,27.0,
4551,BPT505,,2127,TRIG,-21.083901388888886,27.25160680555556,-26174.197,2332094.259,1051.6,27.0,
4552,BPT506,,2026,TRIG,-20.575741916666665,26.96787322222222,3320.59,2275813.844,1131.7,27.0,
4553,BPT507,,2027,TRIG,-20.470808555555557,27.01987069444444,-2100.362,2264197.022,1105.8,27.0,
4554,BPT508,,2023,TRIG,-20.12801955555556,23.30032441666667,-31447.34,2226271.894,941.33,23.0,
4555,BPT509,,2023,TRIG,-20.117637944444446,23.311457722222222,-32613.638,2225124.715,942.74,23.0,
4556,BPT510,,2023,TRIG,-20.1085035,23.32144811111111,-33660.297999999995,2224115.452,941.89,23.0,
4557,BPT511,,2023,TRIG,-20.09350876284054,23.351598113922226,-36821.661,2222458.98,,23.0,
4558,BPT512,MAUN,2023,TRIG,-20.01856933333333,23.401815805555557,-42088.95,2214177.32,945.84,23.0,
4559,BPT513,MAUN,1923,TRIG,-19.995724722222224,23.42028088888889,-44027.45,2211653.01,941.38,23.0,457
4560,BPT514,MAUN,1923,TRIG,-19.982097509021692,23.422016492664493,-44217.65,2210142.02,,23.0,457
4561,BPT515,,1923,TRIG,-19.958769916666665,23.46075611111111,-48274.56,2207572.999,940.88,23.0,
4562,BPT516,,1923,TRIG,-19.9498463652994,23.49938813910237,-52326.13,2206593.83,,23.0,
4563,BPT517,,1923,TRIG,-19.89293683479894,23.53366820622834,-55934.68900000001,2200304.57,,23.0,
4564,BPT518,,1923,TRIG,-19.86584694444445,23.570486222222225,-59795.848,2197321.023,936.39,23.0,
4565,BPT519,,1923,TRIG,-19.847762916666664,23.586746972222222,-61505.978,2195324.833,943.46,23.0,
4566,BPT520,,1923,TRIG,-19.833523397622915,23.593888560364757,-62264.239,2193748.175,,23.0,
4567,BPT521,,1923,TRIG,-19.82761908333333,23.60623038888889,-63554.929,2193101.982,943.23,23.0,
4568,BPT522,,2023,TRIG,-20.50438640611919,23.49592674707003,-51780.058,2267986.204,,23.0,
4569,BPT523,,2125,TRIG,-21.431563444444446,25.73431255555556,-76163.4,2370744.811,1016.29,25.0,
4570,BPT524,,2125,TRIG,-21.522012416666666,25.73317461111111,-75998.489,2380759.723,,25.0,
4571,BPT525,,2124,TRIG,-21.53608177777778,24.61951183333333,39380.42,2382186.189,,25.0,
4572,BPT551,,2127,TRIG,-21.98291063888889,27.878716277777777,-90780.818,2431874.744,883.6,27.0,
4573,BPT552,,2127,TRIG,-21.96843958333333,27.918625222222225,-94912.329,2430296.404,886.4,27.0,
4574,BPT553,,2425,TRIG,-24.92220980555556,25.597187416666664,-60361.499,2757275.76,1231.5,25.0,
4575,BPT554,,2425,TRIG,-24.858797861111118,25.61073577777778,-61761.657,2750257.361,415.8,25.0,
4576,BPT555,,2425,TRIG,-24.840319416666667,25.662637666666665,-67017.297,2748234.921,1489.4,25.0,
4577,BPT556,,2425,TRIG,-24.946584527777777,25.661501694444443,-66844.958,2760006.231,1154.2,25.0,
4578,BPT557,,2425,TRIG,-24.95385738888889,25.618799944444444,-62528.761,2760791.332,1182.3,25.0,
4579,BPT558,,2425,TRIG,-24.99731827777778,25.539760611111117,-54527.318,2765571.672,1143.4,25.0,
4580,BPT559,,2425,TRIG,-24.97610972222222,25.61496808333333,-62130.598,2763254.61,1180.3,25.0,
4581,BPT560,,2425,TRIG,-24.99765358333333,25.63211663888889,-63851.019,2765649.14,1246.2,25.0,
4582,BPT561,,2525,TRIG,-25.014241,25.65526372222222,-66178.758,2767498.122,1145.8,25.0,
4583,BPT562,,2525,TRIG,-25.029572777777776,25.64561238888889,-65196.639,2769191.502,1280.2,25.0,
4584,BPT563,,2525,TRIG,-25.118811944444445,25.600192222222223,-60568.39,2779056.773,1205.4,25.0,
4585,BPT564,,2525,TRIG,-25.10214733333333,25.53123433333333,-53620.918,2777180.893,1263.6,25.0,
4586,BPT565,,2525,TRIG,-25.11601238888889,25.46620561111111,-47056.138,2778693.392,1231.6,25.0,
4587,BPT566,,2127,TRIG,-21.435887722222223,27.46568322222222,-48304.898,2371117.004,969.0,27.0,
4588,BPT567,,2127,TRIG,-21.29104175,27.47702158333333,-49528.907,2355082.723,994.76,27.0,
4589,BPT568,,2226,TRIG,-22.78627158333333,26.75323716666667,25307.791,2520595.234,1243.2,27.0,
4590,BPT569,,2226,TRIG,-22.84768911111111,26.638221666666663,37101.082,2527421.832,1229.9,27.0,
4591,BPT570,,2425,TRIG,-24.62245980555556,25.921715861111117,-93369.159,2724253.001,1009.6,25.0,
4592,BPT604,,2424,TRIG,-24.50902347222222,24.258319194444443,75133.04,2711578.8210000005,1112.1,25.0,
4593,BPT605,,2424,TRIG,-24.63373261111111,24.32957613888889,67843.48,2725355.9710000004,1130.0,25.0,
4594,BPT606,,2424,TRIG,-24.753087416666663,24.15624047222222,85312.34199999999,2738672.163,1096.0,25.0,
4595,BPT607,,2424,TRIG,-24.83015211111111,24.18556275,82294.96,2747193.373,1098.5,25.0,
4596,BPT608,,2424,TRIG,-24.96542858333333,24.233360666666663,77377.77,2762150.833,1089.6,25.0,
4597,BPT609,,2424,TRIG,-24.891655,24.372478972222225,63367.892,2753904.4110000003,1115.0,25.0,
4598,BPT610,,2424,TRIG,-24.16155088888889,24.18680502777778,82605.342,2673127.561,1111.6,25.0,
4599,BPT611,,2424,TRIG,-24.152289666666665,24.295546472222224,71559.442,2672044.3430000003,1112.6,25.0,
4600,BPT612,,2424,TRIG,-24.17319088888889,24.418088222222224,59095.09,2674302.083,1117.8,25.0,
4601,BPT613,,2424,TRIG,-24.21153086111111,24.51805325,48922.0,2678509.791,1124.4,25.0,
4602,BPT614,,2424,TRIG,-24.212108083333334,24.630008944444445,37548.58,2678538.661,1132.7,25.0,
4603,BPT615,,2424,TRIG,-24.227443777777776,24.732251777777776,27158.911,2680213.451,1143.4,25.0,
4604,BPT616,,2423,TRIG,-24.008726972222224,23.59143,-60218.138,2656089.123,1115.1,23.0,
4605,BPT617,,2423,TRIG,-24.08615025,23.62829263888889,-63930.517,2664681.102,1111.9,23.0,
4606,BPT618,,2423,TRIG,-24.1319005,23.66776102777778,-67919.859,2669767.202,1115.5,23.0,
4607,BPT619,,2423,TRIG,-24.132864916666662,23.80787583333333,-82162.478,2669949.103,1110.0,23.0,
4608,BPT620,,2424,TRIG,-24.152543194444444,24.012367722222223,100340.942,2672243.753,1109.8,25.0,
4609,BPT626,,2425,TRIG,-24.7559715,25.739297361111117,-74817.05900000001,2738931.05,1329.99,25.0,
4610,BPT650,,2024,TRIG,-20.00231363888889,24.71401322222222,29888.922,2212353.285,929.0,25.0,
4611,BPZ001,,2320,TRIG,-23.158987,20.28404538888889,73268.194,2562029.67,1000.0,21.0,
4612,BPZ002,,2420,TRIG,-24.767857777777778,20.00755205555556,100331.504,2740409.5530000003,1000.0,21.0,
4613,BRM1,BOBONONG,2128,RM,-21.955601897976184,28.387325657802123,63255.06,2428711.81,,29.0,875
4614,BRM10,BOBONONG,2128,RM,-21.991482311475583,28.40755524512989,61150.0,2432676.79,,29.0,875
4615,BRM11,BOBONONG,2128,RM,-21.99137782663879,28.411443635696852,60748.48,2432663.67,,29.0,875
4616,BRM115,MABALANE,2426,RM,-24.61736286611064,26.354966592891785,65279.82900000001,2723524.85,,27.0,1000
4617,BRM12,BOBONONG,2128,RM,-21.99125334321359,28.415322914935675,60347.91,2432648.35,,29.0,875
4618,BRM13,BOBONONG,2128,RM,-21.995345360818025,28.417908647165262,60079.15,2433100.46,,29.0,875
4619,BRM14,BOBONONG,2128,RM,-21.99679542496056,28.41857582985466,60009.64,2433260.77,,29.0,875
4620,BRM15,BOBONONG,2128,RM,-21.99704819114445,28.421872535824697,59669.09,2433287.47,,29.0,875
4621,BRM151,MABALANE,2426,RM,-24.48751506197685,26.29685098902609,71238.27799999999,2709170.18,,27.0,1000
4622,BRM16,BOBONONG,2128,RM,-21.985379236462677,28.401405247647887,61787.77,2432003.44,,29.0,875
4623,BRM17,BOBONONG,2128,RM,-21.98176964548822,28.40726053642705,61184.6,2431601.38,,29.0,875
4624,BRM18,BOBONONG,2128,RM,-21.97780969257225,28.41404493621877,60485.59,2431160.18,,29.0,875
4625,BRM19,BOBONONG,2128,RM,-21.976240562112235,28.417654183128928,60113.48,2430985.0,,29.0,875
4626,BRM2,BOBONONG,2128,RM,-21.959838129913894,28.391280873747977,62844.63,2429179.28,,29.0,875
4627,BRM20,BOBONONG,2128,RM,-21.97180363803449,28.421720810884143,59695.32,2430492.09,,29.0,875
4628,BRM21N,BOBONONG,2128,RM,-21.97144903228342,28.42564239741211,59290.419,2430451.298,,29.0,875
4629,BRM22,BOBONONG,2128,RM,-21.97285943625772,28.428196607035,59026.02,2430606.49,,29.0,875
4630,BRM23,BOBONONG,2128,RM,-21.97490704216715,28.42952558530924,58887.91,2430832.72,,29.0,875
4631,BRM24N,BOBONONG,2128,RM,-21.97805223574644,28.430666638992847,58768.764,2431180.559,,29.0,875
4632,BRM25,BOBONONG,2128,RM,-21.97947638378932,28.43070185900961,58764.54,2431338.25,,29.0,875
4633,BRM26,BOBONONG,2128,RM,-21.960350691502345,28.398872536715853,62060.22,2429232.94,,29.0,875
4634,BRM27,BOBONONG,2128,RM,-21.958625234052253,28.39999126744813,61945.41,2429041.42,,29.0,875
4635,BRM28,BOBONONG,2128,RM,-21.95676992697226,28.402208974720256,61717.13,2428835.08,,29.0,875
4636,BRM29,BOBONONG,2128,RM,-21.95540061360225,28.404814719895924,61448.55,2428682.4,,29.0,875
4637,BRM3,BOBONONG,2128,RM,-21.96328764680733,28.398435572963145,62104.08,2429558.34,,29.0,875
4638,BRM30,BOBONONG,2128,RM,-21.95270936621659,28.40691139777916,61233.12,2428383.55,,29.0,875
4639,BRM31,BOBONONG,2128,RM,-21.949961039350416,28.40888121100668,61030.81,2428078.43,,29.0,875
4640,BRM32,BOBONONG,2128,RM,-21.947974601811143,28.41059507065521,60854.61,2427857.78,,29.0,875
4641,BRM33,BOBONONG,2128,RM,-21.95179050038838,28.41337525357677,60565.79,2428279.23,,29.0,875
4642,BRM34,BOBONONG,2128,RM,-21.95405845271069,28.415299637462997,60366.04,2428529.61,,29.0,875
4643,BRM35,BOBONONG,2128,RM,-21.956028204893883,28.417578671178063,60129.79,2428746.83,,29.0,875
4644,BRM36,BOBONONG,2128,RM,-21.95859366052085,28.41789659123628,60095.87,2429030.79,,29.0,875
4645,BRM37,BOBONONG,2128,RM,-21.96200716832712,28.419146841911125,59965.29,2429408.29,,29.0,875
4646,BRM38,BOBONONG,2128,RM,-21.96565460493381,28.4209550248706,59776.99,2429811.48,,29.0,875
4647,BRM39,BOBONONG,2128,RM,-21.966713895095776,28.42347323424216,59516.44,2429927.8,,29.0,875
4648,BRM4,BOBONONG,2128,RM,-21.96709278980584,28.39794632794769,62152.96,2429979.9,,29.0,875
4649,BRM40,BOBONONG,2128,RM,-21.96970345922913,28.42377040273969,59484.5,2430258.73,,29.0,875
4650,BRM41,BOBONONG,2128,RM,-21.9793816489138,28.434934287289444,58327.45,2431326.14,,29.0,875
4651,BRM42,BOBONONG,2128,RM,-21.981028951091226,28.43672116861697,58142.226,2431507.871,,29.0,875
4652,BRM43,BOBONONG,2128,RM,-21.982453546407065,28.43820479167138,57988.42,2431665.06,,29.0,875
4653,BRM43N,BOBONONG,2128,RM,-21.98245321309881,28.43820540280094,57988.357,2431665.022,,29.0,875
4654,BRM44,BOBONONG,2128,RM,-21.98309061831981,28.441473829302492,57650.54,2431734.37,,29.0,875
4655,BRM45,BOBONONG,2128,RM,-21.984143187181555,28.44420137809845,57368.42,2431849.9,,29.0,875
4656,BRM45N,BOBONONG,2128,RM,-21.984141048445643,28.44420126698897,57368.434,2431849.661,,29.0,875
4657,BRM46,BOBONONG,2128,RM,-21.98459971694404,28.447711339782547,57005.74,2431899.14,,29.0,875
4658,BRM47,BOBONONG,2128,RM,-21.986643985135057,28.44666930499342,57112.54,2432125.9,,29.0,875
4659,BRM48,BOBONONG,2128,RM,-21.9878549784079,28.444980642258425,57286.45,2432260.63,,29.0,875
4660,BRM49,BOBONONG,2128,RM,-21.988365158241677,28.442010444010496,57592.99,2432318.24,,29.0,875
4661,BRM5,BOBONONG,2128,RM,-21.97125487989141,28.397668532683163,62179.84,2430440.9,,29.0,875
4662,BRM50,BOBONONG,2128,RM,-21.990717877761377,28.441570842625797,57637.44,2432578.93,,29.0,875
4663,BRM51,BOBONONG,2128,RM,-21.99352931171465,28.43974770014904,57824.58,2432890.94,,29.0,875
4664,BRM6,BOBONONG,2128,RM,-21.975134991203653,28.397893447049672,62154.92,2430870.47,,29.0,875
4665,BRM7,BOBONONG,2128,RM,-21.98820374736783,28.396851942774852,62256.79,2432318.06,,29.0,875
4666,BRM8,BOBONONG,2128,RM,-21.989691341628816,28.40007231038285,61923.56,2432481.48,,29.0,875
4667,BRM9,BOBONONG,2128,RM,-21.991602961683903,28.40359871366629,61558.55,2432691.739,,29.0,875
